address_id,address,postcode,state,country,property_valuation
3010,730 Dixon Place,3158,VIC,Australia,8
3011,730 Judy Drive,3939,VIC,Australia,2
3012,73042 Roth Crossing,2100,New South Wales,Australia,11
3013,731 Haas Trail,2125,NSW,Australia,11
3014,7310 Shopko Trail,4500,QLD,Australia,8
3015,73128 Pearson Pass,4132,QLD,Australia,4
3016,7317 Huxley Alley,2112,NSW,Australia,8
3017,7330 Helena Pass,2176,NSW,Australia,9
3018,73363 Butterfield Crossing,4567,QLD,Australia,9
3019,734 South Court,4152,QLD,Australia,8
3020,7342 Fieldstone Junction,2093,New South Wales,Australia,12
3021,73425 Mitchell Court,4304,QLD,Australia,3
3022,7343 Washington Road,2287,NSW,Australia,5
3023,7346 Luster Circle,4131,QLD,Australia,5
3024,735 Eastlawn Place,4160,QLD,Australia,8
3025,73506 Cordelia Lane,4217,QLD,Australia,4
3026,7353 Thierer Road,4300,QLD,Australia,2
3027,736 Ohio Court,2200,NSW,Australia,10
3028,736 Roxbury Junction,2540,NSW,Australia,6
3029,736 Tomscot Center,4503,QLD,Australia,5
3030,73637 Nancy Street,2469,NSW,Australia,1
3031,7365 Carioca Hill,4680,QLD,Australia,4
3032,738 Division Street,3024,VIC,Australia,8
3033,738 Dixon Drive,2575,NSW,Australia,8
3034,738 Sloan Place,3212,VIC,Australia,5
3035,7380 Canary Pass,3111,VIC,Australia,7
3036,7389 Union Place,2745,NSW,Australia,8
3037,739 Elmside Way,3074,VIC,Australia,8
3038,73907 Fallview Point,2250,NSW,Australia,7
3039,7391 Ruskin Parkway,4356,QLD,Australia,5
3040,7395 Blackbird Lane,2134,NSW,Australia,9
3041,74 Anniversary Junction,2330,New South Wales,Australia,6
3042,740 Calypso Drive,2100,NSW,Australia,10
3043,74011 Manufacturers Street,2320,NSW,Australia,6
3044,74013 Mesta Terrace,3084,Victoria,Australia,9
3045,7415 Schlimgen Drive,2064,NSW,Australia,9
3046,74164 Village Green Parkway,3037,VIC,Australia,9
3047,74251 Golden Leaf Lane,4413,QLD,Australia,3
3048,7427 Fuller Trail,3082,VIC,Australia,8
3049,743 Karstens Point,2122,NSW,Australia,11
3050,743 Stone Corner Parkway,4127,QLD,Australia,6
3051,7435 Monument Road,3807,VIC,Australia,9
3052,744 Hazelcrest Way,2155,NSW,Australia,9
3053,7447 Nevada Park,2193,NSW,Australia,8
3054,745 Troy Avenue,2769,NSW,Australia,9
3055,7450 Prairie Rose Drive,2868,NSW,Australia,1
3056,7451 Jana Lane,2138,NSW,Australia,8
3057,747 Thackeray Circle,4551,QLD,Australia,7
3058,7482 Hanson Park,2567,NSW,Australia,5
3059,74910 Burning Wood Junction,3132,VIC,Australia,10
3060,75 Bartillon Street,3228,VIC,Australia,8
3061,75 Duke Plaza,2147,NSW,Australia,9
3062,75 Grim Circle,2147,NSW,Australia,10
3063,75 Hansons Alley,2260,NSW,Australia,9
3064,75 Hoepker Street,2232,NSW,Australia,10
3065,75 Loftsgordon Hill,3147,VIC,Australia,11
3066,75 Logan Place,3071,VIC,Australia,10
3067,75 Longview Terrace,2640,NSW,Australia,3
3068,75 Mesta Hill,4509,QLD,Australia,7
3069,75 Scott Place,3806,VIC,Australia,7
3070,75 Westerfield Park,4570,QLD,Australia,1
3071,7509 Prairieview Center,2289,NSW,Australia,9
3072,751 Cordelia Terrace,2880,NSW,Australia,1
3073,75106 Oriole Junction,2030,NSW,Australia,12
3074,75132 Portage Point,4555,QLD,Australia,7
3075,75164 Sherman Crossing,2031,NSW,Australia,11
3076,7518 Canary Parkway,2145,NSW,Australia,9
3077,752 Nevada Circle,2089,NSW,Australia,10
3078,7524 David Place,2850,NSW,Australia,3
3079,75251 Marquette Lane,4122,QLD,Australia,7
3080,7526 Artisan Parkway,4223,QLD,Australia,8
3081,7530 Sutteridge Hill,3030,VIC,Australia,7
3082,75322 Prentice Court,3046,VIC,Australia,9
3083,75351 Ridgeview Lane,3181,VIC,Australia,11
3084,7547 Garrison Alley,2705,NSW,Australia,5
3085,755 Ramsey Terrace,4152,QLD,Australia,6
3086,7555 Springview Crossing,3195,VIC,Australia,10
3087,75581 Express Center,4503,QLD,Australia,3
3088,756 Farragut Place,4740,QLD,Australia,2
3089,7561 Donald Center,3810,VIC,Australia,5
3090,75612 Clarendon Junction,4352,QLD,Australia,6
3091,75642 Kinsman Terrace,4014,QLD,Australia,8
3092,75688 Maple Court,3618,VIC,Australia,1
3093,757 Debs Avenue,4670,QLD,Australia,4
3094,757 International Road,3158,VIC,Australia,8
3095,75717 Bartillon Road,2880,NSW,Australia,1
3096,7574 Onsgard Drive,4011,QLD,Australia,7
3097,75790 Towne Avenue,4221,QLD,Australia,9
3098,75826 Bellgrove Trail,3095,Victoria,Australia,10
3099,75848 Ohio Lane,3037,VIC,Australia,7
3100,7585 Rutledge Trail,3161,VIC,Australia,9
3101,76 Aberg Hill,3028,VIC,Australia,6
3102,76 Graedel Street,4812,QLD,Australia,6
3103,76 Hanson Junction,2147,NSW,Australia,9
3104,76 Londonderry Park,2777,NSW,Australia,9
3105,76 Norway Maple Drive,4509,QLD,Australia,6
3106,76 Roxbury Pass,2528,NSW,Australia,6
3107,76 Schiller Pass,4455,QLD,Australia,3
3108,760 Forest Dale Place,3068,Victoria,Australia,12
3109,76085 Eagan Crossing,3071,VIC,Australia,10
3110,7609 Jackson Terrace,2155,NSW,Australia,11
3111,761 Bellgrove Lane,2541,NSW,Australia,7
3112,761 Carioca Drive,4226,QLD,Australia,7
3113,7628 Larry Trail,3428,VIC,Australia,7
3114,7633 Mayer Plaza,2768,NSW,Australia,10
3115,76369 Ridge Oak Place,3162,Victoria,Australia,9
3116,764 Dahle Alley,4115,QLD,Australia,8
3117,765 6th Plaza,4226,QLD,Australia,7
3118,7650 Stone Corner Avenue,3201,VIC,Australia,5
3119,7671 Oak Valley Junction,2170,NSW,Australia,9
3120,7674 Roxbury Junction,4815,QLD,Australia,4
3121,7681 Waywood Alley,3860,VIC,Australia,1
3122,769 Banding Avenue,2151,NSW,Australia,10
3123,77 Acker Alley,3151,VIC,Australia,10
3124,77 Armistice Alley,2208,NSW,Australia,10
3125,77 Golf Course Junction,3027,VIC,Australia,8
3126,77 Green Court,2570,NSW,Australia,9
3127,77 Gulseth Lane,3181,VIC,Australia,8
3128,77 Nova Junction,3218,VIC,Australia,8
3129,77 Pankratz Plaza,4306,QLD,Australia,8
3130,77 Pawling Pass,2537,NSW,Australia,3
3131,77006 Nelson Point,4171,QLD,Australia,10
3132,7709 Bluestem Place,3068,VIC,Australia,5
3133,771 Sugar Way,2076,NSW,Australia,11
3134,7714 Heffernan Circle,3130,VIC,Australia,8
3135,77196 West Crossing,2166,NSW,Australia,8
3136,772 Superior Street,2759,NSW,Australia,8
3137,77248 Columbus Drive,2340,NSW,Australia,7
3138,7727 Merrick Parkway,2099,NSW,Australia,11
3139,773 Tomscot Plaza,2203,NSW,Australia,10
3140,7730 Oakridge Trail,3380,VIC,Australia,1
3141,7740 Crescent Oaks Circle,4350,QLD,Australia,5
3142,77410 Bluejay Street,3046,VIC,Australia,9
3143,77433 Sunfield Court,3179,VIC,Australia,9
3144,7764 Declaration Hill,2261,NSW,Australia,9
3145,77729 Kim Plaza,2560,NSW,Australia,7
3146,778 7th Parkway,2071,NSW,Australia,9
3147,778 Cambridge Street,4209,QLD,Australia,4
3148,7798 Westport Trail,4031,QLD,Australia,9
3149,78 Algoma Circle,2166,NSW,Australia,8
3150,78 Barnett Alley,2154,NSW,Australia,11
3151,78 Bowman Court,2027,NSW,Australia,11
3152,78 Bultman Junction,2047,NSW,Australia,10
3153,78 Colorado Park,4105,QLD,Australia,8
3154,78 Declaration Center,2209,NSW,Australia,10
3155,78 Del Sol Hill,2535,New South Wales,Australia,8
3156,78 Glacier Hill Drive,2026,NSW,Australia,10
3157,78 Jackson Point,2047,NSW,Australia,11
3158,78 Parkside Trail,3046,VIC,Australia,8
3159,78 Rockefeller Park,2159,NSW,Australia,10
3160,78 Shasta Place,2135,NSW,Australia,12
3161,78 Southridge Parkway,2257,NSW,Australia,9
3162,78 Surrey Place,2502,NSW,Australia,7
3163,780 Carberry Place,3199,VIC,Australia,9
3164,78000 Arrowood Center,2775,NSW,Australia,9
3165,78019 Manley Center,2304,NSW,Australia,5
3166,781 Dorton Avenue,3012,Victoria,Australia,10
3167,78152 Harper Parkway,2756,NSW,Australia,8
3168,7823 Village Green Park,3030,VIC,Australia,8
3169,78258 Hanover Plaza,3070,VIC,Australia,10
3170,7827 Spohn Court,2093,NSW,Australia,9
3171,7837 Derek Street,2147,NSW,Australia,9
3172,78426 Fulton Plaza,4223,QLD,Australia,9
3173,7847 Buell Trail,2759,NSW,Australia,8
3174,78478 Pond Road,4128,QLD,Australia,7
3175,785 Crest Line Hill,3634,VIC,Australia,1
3176,7858 Sauthoff Crossing,3079,VIC,Australia,11
3177,786 Bonner Drive,2340,NSW,Australia,4
3178,786 Rowland Court,2035,NSW,Australia,11
3179,7875 Fieldstone Pass,4216,QLD,Australia,10
3180,78814 Sundown Drive,4810,QLD,Australia,8
3181,789 Alpine Lane,2390,NSW,Australia,8
3182,78960 Schiller Lane,2450,NSW,Australia,4
3183,79 Arkansas Drive,3008,VIC,Australia,10
3184,79 Butterfield Street,2016,NSW,Australia,11
3185,79 Crescent Oaks Court,2806,NSW,Australia,1
3186,79 Eggendart Trail,3977,VIC,Australia,8
3187,79 Grasskamp Center,2170,NSW,Australia,9
3188,79 Holy Cross Hill,2145,NSW,Australia,7
3189,79 Lighthouse Bay Lane,3082,VIC,Australia,8
3190,79 Moland Junction,2795,NSW,Australia,4
3191,7901 Park Meadow Plaza,3076,Victoria,Australia,7
3192,7905 Spaight Alley,2763,NSW,Australia,8
3193,79055 Moose Terrace,2176,NSW,Australia,9
3194,7909 Pierstorff Crossing,2517,New South Wales,Australia,9
3195,791 Elgar Trail,4340,QLD,Australia,5
3196,7912 Jana Lane,2194,NSW,Australia,8
3197,7916 Clyde Gallagher Place,2075,NSW,Australia,11
3198,7917 Norway Maple Way,2074,NSW,Australia,11
3199,792 Clyde Gallagher Trail,2120,NSW,Australia,10
3200,792 Maple Trail,2097,NSW,Australia,12
3201,79206 Independence Drive,3061,VIC,Australia,5
3202,7921 Trailsway Center,2759,NSW,Australia,9
3203,7928 Mendota Circle,4503,QLD,Australia,2
3204,7929 Grasskamp Trail,2119,NSW,Australia,11
3205,79291 3rd Circle,2760,NSW,Australia,8
3206,7939 Toban Crossing,2770,NSW,Australia,7
3207,794 Kennedy Court,4740,QLD,Australia,2
3208,79427 Hudson Trail,3677,VIC,Australia,1
3209,7949 Waywood Way,2318,NSW,Australia,7
3210,79494 Ruskin Circle,2527,NSW,Australia,9
3211,795 Arapahoe Hill,4818,QLD,Australia,7
3212,7962 Dottie Park,2284,NSW,Australia,5
3213,797 Orin Terrace,2119,NSW,Australia,10
3214,79737 Hollow Ridge Trail,2199,NSW,Australia,9
3215,7975 Browning Plaza,3038,VIC,Australia,4
3216,7978 Carberry Way,4817,QLD,Australia,2
3217,79862 Darwin Crossing,4215,QLD,Australia,8
3218,8 Anderson Lane,2214,NSW,Australia,9
3219,8 Arizona Way,2233,NSW,Australia,9
3220,8 Armistice Circle,3977,VIC,Australia,6
3221,8 Becker Drive,4868,QLD,Australia,4
3222,8 Bobwhite Court,3127,VIC,Australia,10
3223,8 Bobwhite Park,2768,NSW,Australia,10
3224,8 Boyd Road,2075,NSW,Australia,12
3225,8 Buell Crossing,2320,NSW,Australia,5
3226,8 Bunting Hill,2155,NSW,Australia,10
3227,8 Carioca Terrace,4007,QLD,Australia,8
3228,8 Clarendon Circle,2121,NSW,Australia,11
3229,8 Clyde Gallagher Court,4217,QLD,Australia,8
3230,8 Colorado Circle,3730,VIC,Australia,4
3231,8 Crowley Terrace,2760,NSW,Australia,8
3232,8 Dayton Park,2050,NSW,Australia,9
3233,8 Dixon Parkway,2783,NSW,Australia,7
3234,8 Dottie Court,3480,Victoria,Australia,1
3235,8 Drewry Street,4655,QLD,Australia,5
3236,8 Eagle Crest Circle,2137,NSW,Australia,12
3237,8 Eggendart Court,2478,NSW,Australia,9
3238,8 Erie Center,3690,VIC,Australia,2
3239,8 Farwell Parkway,2428,NSW,Australia,2
3240,8 Garrison Trail,2226,NSW,Australia,10
3241,8 Glendale Terrace,4014,QLD,Australia,8
3242,8 Golf Drive,2747,NSW,Australia,9
3243,8 Grayhawk Circle,2089,NSW,Australia,10
3244,8 Green Ridge Place,2565,NSW,Australia,9
3245,8 Grover Parkway,2089,NSW,Australia,10
3246,8 Haas Park,2074,NSW,Australia,10
3247,8 Hagan Hill,4508,QLD,Australia,4
3248,8 Hansons Street,3076,VIC,Australia,7
3249,8 Harper Center,2650,NSW,Australia,3
3250,8 Havey Alley,2031,NSW,Australia,8
3251,8 Heffernan Crossing,2126,NSW,Australia,12
3252,8 Hoffman Alley,3181,VIC,Australia,10
3253,8 Holmberg Street,2444,NSW,Australia,7
3254,8 Holy Cross Center,2047,NSW,Australia,9
3255,8 Kingsford Hill,3429,Victoria,Australia,6
3256,8 Kinsman Alley,4304,QLD,Australia,2
3257,8 Lake View Way,3977,VIC,Australia,7
3258,8 Lawn Hill,3752,Victoria,Australia,7
3259,8 Mariners Cove Drive,2096,NSW,Australia,10
3260,8 Marquette Court,2204,NSW,Australia,11
3261,8 Mccormick Crossing,2227,NSW,Australia,8
3262,8 Melrose Road,4116,QLD,Australia,7
3263,8 Mendota Plaza,2567,NSW,Australia,9
3264,8 Moland Junction,2148,NSW,Australia,7
3265,8 Moland Pass,2065,NSW,Australia,10
3266,8 Monterey Plaza,2066,NSW,Australia,9
3267,8 Monument Junction,2154,NSW,Australia,11
3268,8 Northridge Drive,2072,NSW,Australia,10
3269,8 Pawling Alley,3930,Victoria,Australia,8
3270,8 Pearson Trail,2166,NSW,Australia,9
3271,8 Prairie Rose Circle,2745,NSW,Australia,9
3272,8 Randy Parkway,2209,NSW,Australia,11
3273,8 Ridgeview Park,2323,NSW,Australia,5
3274,8 Riverside Place,4211,QLD,Australia,5
3275,8 Rockefeller Lane,2306,NSW,Australia,4
3276,8 Roxbury Way,3031,VIC,Australia,8
3277,8 Scott Street,3205,VIC,Australia,8
3278,8 Sommers Circle,2305,NSW,Australia,7
3279,8 Starling Pass,2767,NSW,Australia,8
3280,8 Starling Trail,2282,NSW,Australia,8
3281,8 Superior Court,3174,VIC,Australia,5
3282,8 Superior Hill,2153,NSW,Australia,10
3283,8 Talisman Avenue,2211,NSW,Australia,10
3284,8 Texas Plaza,3081,VIC,Australia,9
3285,8 Veith Alley,2750,NSW,Australia,5
3286,8 Vermont Pass,3930,VIC,Australia,9
3287,8 Village Street,4825,QLD,Australia,5
3288,8 Warrior Avenue,3197,VIC,Australia,9
3289,80 Cambridge Plaza,2159,NSW,Australia,11
3290,80 Cordelia Street,4061,QLD,Australia,5
3291,80 Duke Terrace,2233,NSW,Australia,10
3292,80 Lakewood Street,2576,NSW,Australia,10
3293,80 Maple Avenue,2536,NSW,Australia,4
3294,80 Northland Place,4178,QLD,Australia,8
3295,80 Scofield Alley,3121,VIC,Australia,10
3296,80027 Ryan Terrace,3551,Victoria,Australia,3
3297,8003 Pepper Wood Way,3250,VIC,Australia,2
3298,8007 Dawn Terrace,2166,NSW,Australia,9
3299,80070 Mockingbird Center,2289,NSW,Australia,8
3300,801 Kings Parkway,2227,NSW,Australia,10
3301,801 Shasta Crossing,2539,NSW,Australia,8
3302,8012 American Parkway,2138,NSW,Australia,11
3303,802 Bashford Hill,3150,VIC,Australia,10
3304,80260 Morning Road,3178,VIC,Australia,9
3305,80269 Southridge Park,4014,QLD,Australia,6
3306,8029 Gulseth Center,2304,NSW,Australia,7
3307,80302 Stang Parkway,3677,VIC,Australia,1
3308,804 Shelley Junction,2567,NSW,Australia,7
3309,80424 Corben Alley,2136,NSW,Australia,10
3310,8044 Emmet Hill,3150,Victoria,Australia,9
3311,805 Division Plaza,4165,QLD,Australia,4
3312,807 Beilfuss Crossing,3030,VIC,Australia,7
3313,8078 Talisman Trail,4209,QLD,Australia,7
3314,808 Debra Center,3911,Victoria,Australia,10
3315,808 Starling Place,2173,NSW,Australia,9
3316,8080 Victoria Plaza,4217,QLD,Australia,11
3317,8088 Macpherson Hill,2323,NSW,Australia,5
3318,80932 5th Street,2754,NSW,Australia,8
3319,81 American Place,2259,NSW,Australia,6
3320,81 Artisan Park,2259,NSW,Australia,5
3321,81 Carpenter Terrace,3321,VIC,Australia,3
3322,81 Darwin Court,2210,NSW,Australia,10
3323,81 Forest Dale Center,3555,VIC,Australia,3
3324,81 Holy Cross Alley,2077,NSW,Australia,8
3325,81 Lien Drive,3216,VIC,Australia,3
3326,81 Monument Avenue,2126,NSW,Australia,12
3327,81 Pine View Avenue,4208,QLD,Australia,5
3328,81 Westerfield Point,2768,NSW,Australia,10
3329,8107 Coolidge Pass,2075,NSW,Australia,12
3330,8108 Clyde Gallagher Crossing,3756,VIC,Australia,4
3331,811 Tony Road,4220,QLD,Australia,9
3332,81114 7th Place,4869,QLD,Australia,4
3333,81167 Division Hill,2873,NSW,Australia,1
3334,81183 Maple Wood Plaza,4152,QLD,Australia,8
3335,81254 Buhler Trail,4740,QLD,Australia,2
3336,81310 Charing Cross Plaza,3805,Victoria,Australia,7
3337,8142 Tomscot Drive,4132,QLD,Australia,4
3338,8147 Dapin Hill,2280,NSW,Australia,8
3339,816 Gale Pass,2261,NSW,Australia,7
3340,816 Spohn Center,2036,NSW,Australia,10
3341,81609 Vernon Terrace,3934,VIC,Australia,8
3342,8179 Veith Pass,2577,NSW,Australia,7
3343,81848 Amoth Road,3282,Victoria,Australia,2
3344,81856 Express Lane,2299,NSW,Australia,6
3345,8188 Fuller Hill,3175,VIC,Australia,8
3346,819 Basil Plaza,4053,QLD,Australia,8
3347,8194 Lien Street,4032,QLD,Australia,7
3348,8194 Sachtjen Drive,3844,VIC,Australia,1
3349,81942 Scott Street,2066,NSW,Australia,10
3350,82 8th Alley,4210,QLD,Australia,9
3351,82 Dahle Crossing,3195,VIC,Australia,10
3352,82 Hanover Avenue,2101,NSW,Australia,10
3353,82 Lukken Lane,2190,NSW,Australia,10
3354,82 Mcbride Trail,3223,VIC,Australia,6
3355,82 Shasta Drive,4825,QLD,Australia,3
3356,82 Vermont Street,2021,NSW,Australia,12
3357,82 Warrior Hill,3174,VIC,Australia,8
3358,8200 Dapin Drive,4503,QLD,Australia,4
3359,82010 Lakewood Center,2770,NSW,Australia,6
3360,8207 Cascade Court,3810,VIC,Australia,5
3361,8208 Lotheville Street,3805,VIC,Australia,8
3362,8208 Parkside Point,2320,NSW,Australia,6
3363,8209 Tony Plaza,2810,NSW,Australia,1
3364,82206 Dennis Place,4124,QLD,Australia,8
3365,82237 Dapin Court,4570,QLD,Australia,4
3366,8234 Riverside Park,2481,NSW,Australia,9
3367,82391 Kensington Lane,3058,VIC,Australia,9
3368,8250 Johnson Point,4115,QLD,Australia,3
3369,82520 Mifflin Drive,2333,NSW,Australia,5
3370,8256 Annamark Court,3638,VIC,Australia,1
3371,82583 North Hill,2528,NSW,Australia,7
3372,82591 Fallview Hill,3021,VIC,Australia,8
3373,82598 Arkansas Hill,2088,NSW,Australia,12
3374,8276 Hudson Trail,2250,NSW,Australia,6
3375,8279 Golf View Center,3127,VIC,Australia,12
3376,828 Cascade Crossing,3196,VIC,Australia,9
3377,828 Schlimgen Circle,2450,NSW,Australia,5
3378,828 Waubesa Pass,2234,NSW,Australia,10
3379,829 Washington Crossing,3186,VIC,Australia,9
3380,8298 Texas Alley,2194,NSW,Australia,10
3381,83 American Ash Drive,2261,NSW,Australia,8
3382,83 Brickson Park Drive,3029,VIC,Australia,8
3383,83 Graceland Avenue,3977,VIC,Australia,3
3384,83 Graedel Court,4505,QLD,Australia,2
3385,83 Luster Drive,2848,NSW,Australia,1
3386,83 Ryan Hill,4551,QLD,Australia,8
3387,83 Sunfield Hill,3216,VIC,Australia,7
3388,83 Wayridge Circle,4152,QLD,Australia,9
3389,830 Summit Center,3075,Victoria,Australia,7
3390,8300 Vermont Center,3429,Victoria,Australia,6
3391,83007 Bartillon Lane,2830,NSW,Australia,4
3392,83012 Dapin Lane,4300,QLD,Australia,4
3393,8303 Mallard Center,2234,NSW,Australia,11
3394,8304 Derek Park,3130,Victoria,Australia,10
3395,8308 Linden Place,2570,NSW,Australia,9
3396,831 Daystar Circle,2038,NSW,Australia,12
3397,831 Hayes Park,4218,QLD,Australia,8
3398,831 Prairieview Trail,4405,QLD,Australia,1
3399,8312 Dunning Crossing,3101,VIC,Australia,8
3400,83148 Rowland Alley,2530,NSW,Australia,8
3401,8318 Continental Alley,3175,VIC,Australia,7
3402,832 Moulton Trail,2560,NSW,Australia,8
3403,833 Luster Way,4005,QLD,Australia,8
3404,833 Sherman Court,3810,VIC,Australia,6
3405,834 Pierstorff Lane,4228,QLD,Australia,10
3406,83441 Donald Pass,4565,QLD,Australia,7
3407,835 Thackeray Place,2261,NSW,Australia,6
3408,835 West Hill,2118,NSW,Australia,11
3409,8360 Washington Avenue,3124,VIC,Australia,12
3410,8369 Golf Court,2777,NSW,Australia,9
3411,837 Elmside Center,2761,NSW,Australia,8
3412,837 Evergreen Junction,2774,NSW,Australia,8
3413,83758 Kings Hill,2770,NSW,Australia,7
3414,838 Redwing Street,2428,NSW,Australia,8
3415,8385 Lien Drive,3192,Victoria,Australia,10
3416,8397 Holy Cross Parkway,2087,NSW,Australia,11
3417,83975 Rowland Place,2166,NSW,Australia,6
3418,84 Calypso Circle,3690,Victoria,Australia,5
3419,84 Florence Parkway,2516,New South Wales,Australia,8
3420,84 Lawn Way,2223,NSW,Australia,9
3421,84 Loomis Pass,2000,NSW,Australia,12
3422,84 Main Lane,3149,VIC,Australia,10
3423,84 Monument Terrace,4127,QLD,Australia,4
3424,84 Porter Alley,2153,NSW,Australia,10
3425,84 Southridge Lane,2799,NSW,Australia,2
3426,84 Stuart Lane,3146,VIC,Australia,11
3427,84 Westridge Hill,2061,NSW,Australia,10
3428,84019 Porter Trail,2871,NSW,Australia,3
3429,84041 Holy Cross Circle,2142,NSW,Australia,8
3430,841 Anderson Drive,3101,VIC,Australia,8
3431,842 Rutledge Parkway,2145,NSW,Australia,9
3432,842 Texas Crossing,4130,QLD,Australia,7
3433,8425 Jackson Terrace,2763,NSW,Australia,9
3434,8435 Arkansas Terrace,2340,NSW,Australia,4
3435,8439 Katie Crossing,3028,VIC,Australia,8
3436,845 Mendota Center,2148,NSW,Australia,8
3437,845 Talisman Pass,4210,QLD,Australia,7
3438,84504 Doe Crossing Road,2441,NSW,Australia,4
3439,8454 Pierstorff Way,2115,NSW,Australia,11
3440,84549 Jenifer Crossing,2570,NSW,Australia,8
3441,8458 Stang Parkway,2671,NSW,Australia,2
3442,846 Carberry Street,4218,QLD,Australia,11
3443,846 Clove Junction,4300,QLD,Australia,5
3444,8462 Emmet Trail,4878,QLD,Australia,4
3445,847 David Hill,4035,QLD,Australia,8
3446,84707 Harper Circle,3114,VIC,Australia,10
3447,84741 Scoville Terrace,3029,VIC,Australia,5
3448,84749 Holy Cross Terrace,2767,NSW,Australia,8
3449,8476 Village Green Park,2774,NSW,Australia,9
3450,848 Cascade Alley,4301,QLD,Australia,3
3451,848 Dawn Drive,4818,QLD,Australia,5
3452,8492 Autumn Leaf Center,3214,VIC,Australia,2
3453,8498 Hoepker Circle,3136,Victoria,Australia,8
3454,85 Carioca Drive,2154,NSW,Australia,11
3455,85 Cody Hill,2770,NSW,Australia,8
3456,85 Hudson Street,2505,NSW,Australia,8
3457,85 Kim Way,3140,VIC,Australia,9
3458,85 Laurel Trail,3809,VIC,Australia,6
3459,85 Magdeline Crossing,3149,VIC,Australia,9
3460,85 Northland Circle,2077,NSW,Australia,10
3461,85 Straubel Park,2147,NSW,Australia,9
3462,85 Trailsway Road,3175,VIC,Australia,9
3463,850 Manitowish Avenue,2148,NSW,Australia,8
3464,851 Meadow Valley Place,3205,VIC,Australia,10
3465,8530 Darwin Street,2880,NSW,Australia,1
3466,85301 John Wall Road,2101,NSW,Australia,11
3467,85476 Shasta Park,2065,NSW,Australia,12
3468,8548 Hanover Park,2067,NSW,Australia,11
3469,8551 Mayfield Court,3175,VIC,Australia,12
3470,85549 Sheridan Parkway,4170,QLD,Australia,8
3471,856 Basil Drive,3064,VIC,Australia,5
3472,8561 Alpine Center,2380,NSW,Australia,3
3473,85688 New Castle Crossing,4171,QLD,Australia,10
3474,8572 Melvin Drive,3145,VIC,Australia,11
3475,8578 Mifflin Pass,2170,NSW,Australia,5
3476,858 Independence Terrace,2121,NSW,Australia,10
3477,858 Swallow Parkway,2150,NSW,Australia,8
3478,8582 Morrow Pass,4165,QLD,Australia,7
3479,8587 Graceland Way,2206,NSW,Australia,10
3480,859 Harbort Alley,2099,NSW,Australia,11
3481,85931 Johnson Alley,3039,VIC,Australia,6
3482,8594 Warner Park,3053,VIC,Australia,6
3483,8595 Ruskin Plaza,3196,VIC,Australia,10
3484,85957 Basil Way,3029,VIC,Australia,7
3485,85958 Bartillon Way,3201,VIC,Australia,6
3486,8598 Nova Parkway,2758,NSW,Australia,9
3487,85999 Cherokee Street,2086,NSW,Australia,11
3488,86 Claremont Junction,2135,NSW,Australia,7
3489,86 Fairfield Alley,2558,NSW,Australia,8
3490,86 Hansons Parkway,2211,NSW,Australia,8
3491,86 Huxley Parkway,3068,Victoria,Australia,8
3492,86 Menomonie Plaza,2290,NSW,Australia,4
3493,86 Morningstar Junction,2031,NSW,Australia,12
3494,86 Stang Way,2213,NSW,Australia,10
3495,860 Banding Terrace,2029,NSW,Australia,11
3496,860 Hintze Lane,2154,NSW,Australia,11
3497,8601 Cardinal Court,4505,QLD,Australia,8
3498,8611 Loomis Lane,2155,New South Wales,Australia,10
3499,8612 Kennedy Alley,3149,VIC,Australia,10
3500,862 Ilene Circle,2206,NSW,Australia,11
3501,863 Crescent Oaks Hill,4215,QLD,Australia,1
3502,8635 Cody Crossing,2337,NSW,Australia,6
3503,864 Scoville Plaza,3029,VIC,Australia,5
3504,8640 Village Junction,2066,NSW,Australia,12
3505,8642 Forest Run Avenue,2026,NSW,Australia,9
3506,86445 Bonner Junction,4660,QLD,Australia,3
3507,8647 La Follette Court,2067,NSW,Australia,9
3508,8651 Graceland Way,2830,NSW,Australia,1
3509,8658 Maple Wood Plaza,3020,VIC,Australia,7
3510,866 Canary Drive,2750,NSW,Australia,8
3511,866 Rockefeller Junction,2171,NSW,Australia,9
3512,86603 Dexter Road,2164,NSW,Australia,9
3513,86686 Novick Center,3147,VIC,Australia,11
3514,867 Grim Terrace,3754,VIC,Australia,6
3515,8670 Pine View Street,3070,Victoria,Australia,11
3516,8681 Dennis Pass,3215,VIC,Australia,3
3517,86857 Hoepker Lane,4300,QLD,Australia,8
3518,869 Forster Circle,2112,New South Wales,Australia,10
3519,86906 Hauk Trail,4163,QLD,Australia,8
3520,87 Crescent Oaks Alley,2756,NSW,Australia,10
3521,87 Elka Terrace,2034,NSW,Australia,12
3522,87 Linden Park,2153,NSW,Australia,10
3523,87 Reinke Drive,4211,QLD,Australia,6
3524,87 Stone Corner Park,3141,Victoria,Australia,7
3525,87 Twin Pines Plaza,3976,VIC,Australia,5
3526,870 Bluestem Hill,2745,NSW,Australia,8
3527,87038 Sauthoff Road,2761,NSW,Australia,7
3528,87140 Mandrake Lane,3124,VIC,Australia,8
3529,8717 Mandrake Place,4214,QLD,Australia,8
3530,8718 Warner Avenue,2148,NSW,Australia,8
3531,8722 Summit Alley,2065,New South Wales,Australia,12
3532,8728 Express Way,2340,NSW,Australia,7
3533,873 Ludington Plaza,2204,NSW,Australia,10
3534,8739 Service Park,2250,NSW,Australia,8
